Chicago Executive Airport,42.114,-87.901
Southwest Washington Regional Airport,46.118,-122.898
Benešov Airport,49.740,14.644
Bougouni Airport,11.449,-7.517
Tureia Airport,-20.789,-138.570
McMurdo Station Ice Runway,-77.853,166.468
Keekorok Airport,-1.582,35.25
Puerto Obaldia Airport,8.667,-77.418
Kerch Airport,45.372,36.401
Ukunda Airstrip,-4.293,39.571
Wilmington Airpark,39.427,-83.792
Marana Regional Airport,32.409,-111.218
Casa Grande Municipal Airport,32.954,-111.766
Mobile Airport,33.111,-112.268
Buckeye Municipal Airport,33.420,-112.685
Gila Bend Municipal Airport,32.958,-112.678
McMinn County Airport,35.397,-84.562
Sterling Municipal Airport,40.615,-103.264
Rawlins Municipal Airport/Harvey Field,41.805,-107.199
Mackenzie Airport,55.304,-123.132
Essex County Airport,40.875,-74.281
Lee C Fine Memorial Airport,38.096,-92.549
Thomasville Regional Airport,30.901,-83.881
Henderson Executive Airport,35.972,-115.134
Gostomel Airport,50.603,30.191
Henry Tift Myers Airport,31.429,-83.488
Landshut Airport,48.511,12.033
Itzehoe/Hungriger Wolf Airport,53.994,9.578
Radom Airport,51.389,21.213
Phoenix Deer Valley Airport,33.688,-112.083
Calgary / Springbank Airport,51.103,-114.374
Golden Airport,51.299,-116.982
Revelstoke Airport,50.966,-118.182
Republic Airport,40.728,-73.413
Allstedt Airport,51.380,11.446
General Freire Airport,-34.966,-71.216
Peine-Eddesse Airport,52.402,10.228
South Texas Regional Airport at Hondo,29.359,-99.176
Zhongwei Shapotou Airport,37.573,105.154
McKinley National Park Airport,63.732,-148.910
Lake Hood Airport,61.186,-149.965
Prospect Creek Airport,66.814,-150.643
Khwai River Lodge Airport,-19.149,23.783
Spremberg-Welzow Airport,51.575,14.136
Taichung Airport,24.186,120.653
Wheeling Ohio County Airport,40.174,-80.646
Fitzgerald Municipal Airport,31.683,-83.270
Ye Airport,15.300,97.866
Isla San Felix Airport,-26.293,-80.096
Shaibah Airport,22.514,53.964
Al Maktoum International Airport,24.896,55.161
Aransas County Airport,28.086,-97.044
Megève Airport,45.820,6.652
Méribel Altiport,45.407,6.577
Baise Youjiang Airport,23.720,106.959
Okaukuejo Airport,-19.149,15.911
Mokuti Lodge Airport,-18.812,17.059
Rotenburg (Wümme) Airport,53.128,9.348
Wipperfürth-Neye Airport,51.124,7.373
Osnabrück-Atterheide Airport,52.286,7.969
Flugplatz Ballenstedt,51.745,11.229
Flugplatz Hartenholm,53.915,10.035
Ganderkesee Atlas Airfield,53.036,8.505
Nienburg-Holzbalge Airport,52.709,9.162
Damme Airfield,52.487,8.185
Borkenberge Airport,51.779,7.288
Obermehler-Schlotheim Airport,51.267,10.634
Hodenhagen Airport,52.761,9.610
Grube Airport,54.244,11.024
Tønder Airport,54.929,8.840
Celle-Arloh Airport,52.687,10.111
Uelzen Airport,52.983,10.465
Hamm-Lippewiesen Airport,51.689,7.816
Lüsse Airport,52.141,12.664
Porta Westfalica Airport,52.220,8.859
Brilon/Hochsauerlandkreis Airfield,51.402,8.641
Hameln-Pyrmont Airport,51.966,9.291
Nordholz-Spieka Airfield,53.767,8.643
Köthen Airport,51.721,11.952
St. Michaelisdonn Airport,53.978,9.144
Salzgitter-Drütte Airport,52.154,10.426
Karlshöfen Airport,53.332,9.028
Oldenburg-Hatten Airfield,53.068,8.313
Rinteln Airport,52.175,9.053
Münster-Telgte Airport,51.944,7.773
St. Peter-Ording Airport,54.308,8.686
Lüchow-Rehbeck Airport,53.016,11.144
Klietz/Scharlibbe Airport,52.709,12.073
Burg Airport,52.241,11.856
Crisp County Cordele Airport,31.988,-83.773
Ormond Beach Municipal Airport,29.300,-81.113
Bad Neuenahr-Ahrweiler Airfield,50.557,7.136
Bad Dürkheim Airport,49.473,8.196
Portland Troutdale Airport,45.549,-122.401
Portland Hillsboro Airport,45.540,-122.949
One Police Plaza Heliport,40.712,-73.999
Leverkusen Airport,51.015,7.005
Wershofen/Eifel Airfield,50.451,6.783
Khost Airport,33.333,69.952
Namtu Airport,23.083,97.383
Bend Municipal Airport,44.094,-121.200
Christmas Valley Airport,43.236,-120.666
Burns Municipal Airport,43.591,-118.955
Prineville Airport,44.286,-120.903
Red Bluff Municipal Airport,40.150,-122.251
Marin County Airport - Gnoss Field,38.143,-122.555
Lake County Airport,42.161,-120.399
Tillamook Airport,45.418,-123.814
Ontario Municipal Airport,44.020,-117.013
Columbia Gorge Regional the Dalles Municipal Airport,45.618,-121.166
Montgomery County Airpark,39.168,-77.166
Sharana Airstrip,33.125,68.838
Pembroke Airport,45.864,-77.251
Tsumeb Airport,-19.261,17.732
Suffield Heliport,50.266,-111.182
Blumenau Airport,-26.830,-49.090
Bolshoye Gryzlovo Airfield,54.785,37.645
Charlevoix Municipal Airport,45.304,-85.274
Mykines Heliport,62.102,-7.645
Cornwall Regional Airport,45.092,-74.563
Seppe Airfield,51.554,4.552
St Stephan Airport,46.497,7.412
Zona da Mata Regional Airport,-21.513,-43.173
IAR Gimbav Heliport,45.686,25.529
Flagler Executive Airport,29.467,-81.206
Morrisville Stowe State Airport,44.534,-72.613
Dallas Executive Airport,32.680,-96.868
Como (Idroscalo - Water Ad) Hidroport,45.814,9.069
Krainiy Airport,45.621,63.210
Westerly State Airport,41.349,-71.803
Block Island State Airport,41.168,-71.577
Nightmute Airport,60.471,-164.701
Toksook Bay Airport,60.541,-165.087
Ittoqqortoormiit Heliport,70.488,-21.971
Vinnytsia/Gavyryshivka Airport,49.242,28.613
Decatur County Industrial Air Park,30.971,-84.637
La Romaine Airport,50.259,-60.679
Kegaska Airport,50.195,-61.265
Black Tickle Airport,53.469,-55.784
Silver Springs Airport,39.402,-119.250
Whiteman Airport,34.259,-118.413
Madera Municipal Airport,36.988,-120.111
Trail Airport,49.055,-117.609
Victoria Airport,48.653,-123.450
Old Arctic Bay Airport,73.005,-85.032
Birchwood Airport,61.416,-149.507
Grand-Santi Airport,4.285,-54.373
Maripasoula Airport,3.657,-54.037
Saint-Laurent-du-Maroni Airport,5.483,-54.034
Kanas Airport,48.222,86.995
Capurganá Airport,8.633,-77.35
Sohag International Airport,26.342,31.742
Presidente General Don Oscar D. Gestido International Airport,-30.974,-55.476
Patos de Minas Airport,-18.672,-46.491
Bauru - Arealva Airport,-22.166,-49.050
Ourilândia do Norte Airport,-6.763,-51.049
Redenção Airport,-8.033,-49.979
São Félix do Xingu Airport,-6.641,-51.952
Bonito Airport,-21.247,-56.452
São Félix do Araguaia Airport,-11.632,-50.689
Caçador Airport,-26.788,-50.939
Carauari Airport,-4.871,-66.897
Urucu Airport,-4.884,-65.355
Eirunepé Airport,-6.639,-69.879
Concórdia Airport,-27.180,-52.052
Francisco Beltrão Airport,-26.059,-53.063
Confresa Airport,-10.634,-51.563
Apalachicola Regional Airport,29.727,-85.027
Umuarama Airport,-23.798,-53.313
Diamantina Airport,-18.232,-43.650
Fonte Boa Airport,-2.532,-66.083
Senadora Eunice Micheles Airport,-3.467,-68.920
Humaitá Airport,-7.532,-63.072
Tapuruquara Airport,-0.378,-64.992
Oriximiná Airport,-1.714,-55.836
Hotel Transamérica Airport,-15.355,-38.999
Telfer Airport,-21.715,122.228
Gazipaşa Airport,36.299,32.300
Shank Air Base,33.922,69.077
Douglas Municipal Airport,31.476,-82.860
St Lucie County International Airport,27.495,-80.368
Taunton Municipal King Field,41.874,-71.016
Plymouth Municipal Airport,41.909,-70.728
Quonset State Airport,41.597,-71.412
Norwood Memorial Airport,42.190,-71.172
Westfield-Barnes Regional Airport,42.157,-72.715
Windham Airport,41.743,-72.180
Orange County Airport,41.509,-74.264
Capital City Airport,40.217,-76.851
Marshfield Municipal George Harlow Field,42.098,-70.672
Danbury Municipal Airport,41.371,-73.482
Boire Field,42.781,-71.514
Lawrence Municipal Airport,42.717,-71.123
Waterbury Oxford Airport,41.478,-73.135
Fitchburg Municipal Airport,42.554,-71.759
Earl L. Small Jr. Field/Stockmar Airport,33.756,-84.884
Cartersville Airport,34.123,-84.848
Centre-Piedmont-Cherokee County Regional Airport,34.089,-85.610
Richard B Russell Airport,34.350,-85.157
Northeast Alabama Regional Airport,33.972,-86.088
Knoxville Downtown Island Airport,35.963,-83.873
Barrow County Airport,33.982,-83.667
Plantation Airpark,32.645,-81.597
Dalton Municipal Airport,34.722,-84.870
West Georgia Regional O V Gray Field,33.631,-85.152
LaGrange Callaway Airport,33.008,-85.072
Baldwin County Regional Airport,33.154,-83.240
Harris County Airport,32.840,-84.882
Peachtree City Falcon Field,33.357,-84.571
Lee Gilmer Memorial Airport,34.272,-83.830
Harry Clever Field,40.470,-81.419
Darlington County Airport,34.449,-79.890
Hilton Head Airport,32.224,-80.697
Daniel Field,33.466,-82.039
Foothills Regional Airport,35.820,-81.611
Pike County-Hatcher Field,37.561,-82.566
Mallards Landing Airport,33.365,-84.165
Toccoa Airport - R.G. Letourneau Field,34.593,-83.295
Compton Abbas Aerodrome,50.967,-2.153
Suprunovka Airport,49.568,34.397
Aweil Airport,8.767,27.399
Wau Airport,7.725,27.975
Humera Airport,14.25,36.583
Moyale Airport,3.469,39.101
Zagora Airport,30.320,-5.866
Yengema Airport,8.610,-11.045
Gbangbatok Airport,7.767,-12.383
Turukhansk Airport,65.797,87.935
Podkamennaya Tunguska Airport,61.589,89.994
Fort Worth Alliance Airport,32.987,-97.318
East Troy Municipal Airport,42.797,-88.372
Kolpashevo Airport,58.325,82.932
Ali Al Salem Air Base,29.346,47.520
Renmark Airport,-34.196,140.673
Leigh Creek Airport,-30.598,138.425
Warburton Airport,-26.128,126.583
Cunderdin Airport,-31.622,117.217
Rottnest Island Airport,-32.006,115.540
Forrest Airport,-30.838,128.115
Ballarat Airport,-37.511,143.791
Keewaywin Airport,52.991,-92.836
Marathon Airport,48.755,-86.344
Hearst René Fontaine Municipal Airport,49.714,-83.686
Hornepayne Municipal Airport,49.193,-84.758
Kirkland Lake Airport,48.210,-79.981
Manitouwadge Airport,49.083,-85.860
Wawa Airport,47.966,-84.786
Manitoulin East Municipal Airport,45.842,-81.858
Slate Falls Airport,51.130,-91.665
Collingwood Airport,44.449,-80.158
Brantford Municipal Airport,43.131,-80.342
Lawrence Municipal Airport,39.011,-95.216
Wellington Municipal Airport,37.323,-97.388
Pompano Beach Airpark,26.247,-80.111
Mallacoota Airport,-37.598,149.720
Majeed Bin Abdulaziz Airport,26.48,38.128
Shelby County Airport,33.176,-86.782
Yuendumu Airport,-22.254,131.781
Sky Ranch At Carefree Airport,33.818,-111.898
Lombok International Airport,-8.757,116.276
One Hundred Mile House Airport,51.642,-121.306
South Cariboo Region / 108 Mile Airport,51.736,-121.333
Glasgow City Heliport,55.861,-4.296
Yarram Airport,-38.566,146.755
Handan Airport,36.525,114.425
Indianapolis Metropolitan Airport,39.935,-86.044
London-Corbin Airport/Magee Field,37.082,-84.084
Simmons Army Air Field,35.131,-78.936
Modlin Airport,52.451,20.651
Jixi Xingkaihu Airport,45.293,131.193
Jeongseok Airport,33.399,126.711
Gimli Industrial Park Airport,50.628,-97.043
Matheson Island Airport,51.732,-96.934
Tura Mountain Airport,64.333,100.432
Beloyarskiy Airport,63.686,66.698
John H Batten Airport,42.760,-87.815
Cesar Lim Rodriguez Airport,10.818,119.507
Gera-Leumnitz Airfield,50.881,12.135
Kasimovo Airfield,60.198,30.334
Terlet Glider Field,52.057,5.924
Shigatse Air Base,29.351,89.311
Redlands Municipal Airport,34.085,-117.146
Flabob Airport,33.989,-117.411
Tacoma Narrows Airport,47.267,-122.578
Oerlinghausen Airport,51.932,8.661
Jack Edwards Airport,30.290,-87.671
General Villamil Airport,-0.942,-90.953
Balzers Heliport,47.068,9.481
Flugplatz Punitz,47.146,16.316
Khmelnytskyi Airport,49.359,26.933
Hiroshimanishi Airport,34.366,132.414
Yalata Mission Airport,-31.470,131.824
Hazleton Municipal Airport,40.986,-75.994
Greater Cumberland Regional Airport,39.615,-78.760
Sugar Loaf Shores Airport,24.648,-81.579
Wyndham Airport,-15.511,128.152
Bob Quinn Lake Airport,56.966,-130.25
Msembe Airport,-7.684,34.922
Grabtsevo Airport,54.549,36.366
Tri-County Regional Airport,43.211,-90.181
Price County Airport,45.708,-90.402
Monroe Municipal Airport,42.614,-89.590
Joliet Regional Airport,41.517,-88.175
Illinois Valley Regional Airport-Walter A Duncan Field,41.351,-89.153
Jackson County Reynolds Field,42.259,-84.459
Fuerstenwalde Airport,52.390,14.097
Eberswalde-Finow Airport,52.827,13.693
Joseph A. Hardy Connellsville Airport,39.959,-79.657
Bedford County Airport,40.085,-78.512
Wings Field,40.137,-75.265
Okeechobee County Airport,27.262,-80.849
Sebring Regional Airport,27.456,-81.342
Avon Park Executive Airport,27.591,-81.527
Winter Haven Regional Airport - Gilbert Field,28.062,-81.753
Zephyrhills Municipal Airport,28.228,-82.155
Ocala International Airport - Jim Taylor Field,29.172,-82.224
Jesup Wayne County Airport,31.554,-81.882
Madison Municipal Airport,33.612,-83.460
Newnan Coweta County Airport,33.311,-84.769
Thomson-McDuffie County Airport,33.529,-82.516
Aiken Regional Airport,33.649,-81.684
Woodward Field,34.283,-80.564
Lumberton Regional Airport,34.609,-79.059
Moore County Airport,35.237,-79.391
Richmond County Airport,34.891,-79.759
Baraboo Wisconsin Dells Airport,43.522,-89.770
Statesville Regional Airport,35.765,-80.953
Burlington Municipal Airport,42.690,-88.304
William T. Piper Memorial Airport,41.135,-77.422
Zelienople Municipal Airport,40.801,-80.160
Lorain County Regional Airport,41.344,-82.177
Burke Lakefront Airport,41.517,-81.683
Chautauqua County-Dunkirk Airport,42.493,-79.272
South Jersey Regional Airport,39.942,-74.845
Linden Airport,40.617,-74.244
Tri State Steuben County Airport,41.639,-85.083
Warsaw Municipal Airport,41.274,-85.840
Van Wert County Airport,40.864,-84.609
Brooks Field,42.251,-84.955
Genesee County Airport,43.031,-78.167
Clearwater Air Park,27.976,-82.758
Orlampa Inc Airport,28.166,-81.808
Chicago Meigs Airport,41.858,-87.607
Pickens County Airport,34.453,-84.457
Saarmund Airport,52.308,13.100
Grand Strand Airport,33.811,-78.723
Lansing Municipal Airport,41.534,-87.529
Ramona Airport,33.039,-116.915
Pont Sur Yonne Airfield,48.289,3.247
St Florentin Cheu Airfield,47.980,3.775
Saulieu Liernais Airfield,47.239,4.265
Olten Airport,47.344,7.889
Buochs Airport,46.974,8.396
Ambri Airport,46.512,8.689
Lodrino Air Base,46.295,8.992
Roudnice Airport,50.410,14.226
Usti Nad Labem Airfield,50.699,13.969
Mauterndorf Airport,47.132,13.696
Nötsch Im Gailtal Airport,46.581,13.629
Sinsheim Airfield,49.247,8.893
Weinheim/Bergstraße Airport,49.567,8.610
Meaux Esbly Airport,48.927,2.835
Château-Thierry - Belleau Airfield,49.067,3.356
Branch County Memorial Airport,41.933,-85.052
Wilkes Barre Wyoming Valley Airport,41.297,-75.851
Willoughby Lost Nation Municipal Airport,41.683,-81.389
Taoyuan Air Base,25.056,121.244
Uummannaq Heliport,70.680,-52.111
Bayannur Tianjitai Airport,40.926,107.742
Capital City Airport,38.182,-84.904
Auburn Lewiston Municipal Airport,44.048,-70.283
Inowroclaw Military Air Base,52.829,18.330
Pruszcz Gdanski Air Base,54.248,18.671
Bloyer Field,43.974,-90.483
Marco Island Executive Airport,25.995,-81.672
Drummond Island Airport,46.009,-83.743
Gladwin Zettel Memorial Airport,43.970,-84.474
South Haven Area Regional Airport,42.351,-86.255
Marshfield Municipal Airport,44.636,-90.189
Alexander Field South Wood County Airport,44.360,-89.838
Clinton Municipal Airport,41.831,-90.329
Beverly Municipal Airport,42.584,-70.916
Nagaur Airport,27.208,73.711
Ostafyevo International Airport,55.511,37.507
Trois-Rivières Airport,46.352,-72.679
Poplar Bluff Municipal Airport,36.773,-90.324
Somerset Airport,40.625,-74.670
Eastport Municipal Airport,44.910,-67.012
Keokuk Municipal Airport,40.459,-91.428
Perth/Scone Airport,56.439,-3.372
Caernarfon Airport,53.101,-4.337
Grefrath-Niershorst Airport,51.333,6.359
St Paul Downtown Holman Field,44.934,-93.059
Söderhamn Airport,61.261,17.099
Newcastle Aerodrome,53.071,-6.045
Saravane Airport,15.709,106.410
Segeletz Airport,52.826,12.541
Fuentemilanos Airport,40.888,-4.237
Akeno Airport,34.533,136.671
Ust-Kamchatsk Airport,56.238,162.688
Oconomowoc Airport,43.138,-88.472
Kozyrevsk Airport,56.090,159.876
Dikson Airport,73.517,80.379
Beverley Airport,-30.186,139.557
Bantry Aerodrome,51.668,-9.484
Aliwal North Airport,-30.680,26.729
Alkantpan Copper Airport,-29.906,22.316
Alldays Airport,-22.679,29.055
Bredasdorp Airport,-34.665,20.062
Butler Co Regional Airport - Hogan Field,39.363,-84.522
Bungoma Airport,0.576,34.553
Bura East Airport,-1.100,39.950
Busia Airport,0.457,34.130
Embu Airport,-0.573,37.497
Garba Tula Airport,0.533,38.516
Garissa Airport,-0.463,39.648
Hola Airport,-1.521,40.004
Homa Bay Airport,-0.600,34.466
Isiolo Airport,0.338,37.591
Kericho Airport,-0.389,35.242
Kilaguni Airport,-2.910,38.065
Antsirabe Airport,-19.839,47.063
Bekily Airport,-24.235,45.304
Ust-Tsylma Airport,65.437,52.200
Gorno-Altaysk Airport,51.966,85.833
Fond du Lac County Airport,43.771,-88.488
Waupaca Municipal Airport,44.333,-89.019
Stevens Point Municipal Airport,44.545,-89.530
Mys Shmidta Airport,68.868,-179.373
Moma Airport,66.450,143.261
Luce County Airport,46.311,-85.457
Peenemünde Airport,54.157,13.774
Góraszka Airport,52.184,21.281
Nusawiru Airport,-7.719,108.488
Galion Municipal Airport,40.753,-82.723
Tiputini Airport,-0.776,-75.526
Rio Amazonas Airport,-1.505,-78.062
Clarksville–Montgomery County Regional Airport,36.621,-87.415
Lompoc Airport,34.665,-120.468
Chester County G O Carlson Airport,39.979,-75.865
Bost Airport,31.559,64.364
Lankaran International Airport,38.746,48.818
Gabala International Airport,40.826,47.712
Zaqatala International Airport,41.562,46.667
Lake Placid Airport,44.264,-73.961
Typliy Klyuch Airport,62.789,136.854
Magan Airport,62.103,129.545
Qianjiang Wulingshan Airport,29.513,108.831
Cooma Hospital Helipad,-36.242,149.130
Lima Allen County Airport,40.706,-84.026
Sondok Airport,39.745,127.473
Malcolm McKinnon Airport,31.151,-81.391
Beaver County Airport,40.772,-80.391
Georgetown County Airport,33.311,-79.319
Hardwick Field,35.220,-84.832
Renton Municipal Airport,47.493,-122.216
Brackett Field,34.091,-117.781
Cross City Airport,29.635,-83.104
Oconee County Regional Airport,34.671,-82.886
Beech Factory Airport,37.694,-97.214
Tabing Airport,-0.874,100.351
Tom B. David Field,34.455,-84.939
Habersham County Airport,34.499,-83.556
Georgetown Municipal Airport,30.678,-97.679
Old Rhinebeck Airport,41.971,-73.862
Duxford Aerodrome,52.090,0.131
Sidney Municipal-Lloyd W Carr Field,41.101,-102.985
Newnan Hospital Heliport,33.380,-84.801
Great Keppel Is Airport,-23.183,150.942
Roper Bar Airport,-14.734,134.525
Mount Garnet Airport,-17.700,145.149
Innisfail Airport,-17.559,146.011
Kalaeloa Airport,21.307,-158.070
Bamiyan Airport,34.817,67.817
Changbaishan Airport,42.066,127.602
Orang Airport,41.428,129.647
Moomba Airport,-28.099,140.197
Lublin Airport,51.240,22.713
Iosco County Airport,44.312,-83.422
Madison County Executive Airport-Tom Sharp Jr Field,34.861,-86.557
Leesburg Executive Airport,39.077,-77.557
Anoka County-Blaine (Janes Field) Airport,45.145,-93.211
Robinson Crusoe Airport,-33.665,-78.929
Villa Airport,3.470,72.835
Lingling Airport,26.338,111.610
Lošinj Island Airport,44.565,14.393
Onslow Airport,-21.668,115.112
Theodore Airport,-24.993,150.093
Williamson Sodus Airport,43.234,-77.121
Fairoaks Airport,51.348,-0.558
Boulder Municipal Airport,40.039,-105.225
Neustadt-Glewe Airport,53.359,11.615
Goetsenhoven Air Base,50.781,4.957
Tutow Airport,53.921,13.218
Bremgarten Airport,47.902,7.617
Bitburg Airport,49.945,6.565
Palo Alto Airport of Santa Clara County,37.461,-122.114
Ust-Nera Airport,64.550,143.115
Letiště Vysoké Mýto,49.926,16.185
Spa (la Sauvenière) Airfield,50.482,5.910
Falcon Field,33.460,-111.727
Coolidge Municipal Airport,32.935,-111.427
Cottonwood Airport,34.729,-112.035
Namur-Suarlée Airfield,50.487,4.768
Kiewit Airfield Hasselt,50.970,5.375
Ak-Chin Regional Airport,32.990,-111.918
Wickenburg Municipal Airport,33.968,-112.799
Yangzhou Taizhou Airport,32.563,119.719
Oakland County International Airport,42.665,-83.420
Kissidougou Airport,9.160,-10.124
Dillant Hopkins Airport,42.898,-72.270
Tianshui Maijishan Airport,34.559,105.860
Kawama Airport,23.124,-81.301
Kooddoo Airport,0.732,73.433
Glasgow Industrial Airport,48.421,-106.527
Rochester Airport,51.351,0.503
Termas de Río Hondo international Airport,-27.496,-64.935
Keetmanshoop Airport,-26.539,18.111
Kangding Airport,30.157,101.734
Velikiy Ustyug Airport,60.788,46.259
Iowa City Municipal Airport,41.639,-91.546
Turpan Jiaohe Airport,43.030,89.098
Lorenzo Airport,-13.389,-38.909
Windom Municipal Airport,43.913,-95.109
Longview Ranch Airport,44.661,-119.652
Rothera Research Station,-67.567,-68.127
Sortavala Airport,61.736,30.673
Lee Airport,38.942,-76.568
Cuamba Airport,-14.815,36.529
Bodaybo Airport,57.866,114.242
Zhytomyr Airport,50.270,28.738
Paluknys Airport,54.484,24.987
Mattala Rajapaksa International Airport,6.284,81.124
Pecos Municipal Airport,31.382,-103.511
Hattiesburg Bobby L Chain Municipal Airport,31.264,-89.252
Botucatu - Tancredo de Almeida Neves Airport,-22.939,-48.467
Base Aérea Airport,-16.229,-48.964
Mário Pereira Lopes–São Carlos Airport,-21.875,-47.903
Chan Gurney Municipal Airport,42.916,-97.385
Sir Bani Yas Airport,24.283,52.580
Bromont (Roland Desourdy) Airport,45.290,-72.741
Beccles Airport,52.435,1.618
Kratie Airport,12.487,106.055
Caldera Airport,-27.078,-70.795
San Pedro de Atacama Airport,-22.921,-68.158
Copacabana Airport,-16.191,-69.095
Guyuan Liupanshan Airport,36.078,106.216
RAF Brawdy,51.883,-5.119
Changhai Airport,39.266,122.666
Redhill Aerodrome,51.213,-0.138
Jiagedaqi Airport,50.371,124.117
Chinchilla Airport,-26.774,150.617
Hayward Executive Airport,37.659,-122.122
Motueka Airport,-41.123,172.988
Shute Harbour Airport,-20.277,148.755
Enstone Aerodrome,51.928,-1.428
Ann Arbor Municipal Airport,42.222,-83.745
Shepparton Airport,-36.428,145.393
Temora Airport,-34.421,147.511
Gayndah Airport,-25.614,151.619
Wilcannia Airport,-31.526,143.375
Ivanhoe Airport,-32.883,144.309
Menindee Airport,-32.366,142.404
Pooncarie Airport,-33.366,142.587
Tilpa Airport,-30.933,144.417
Reichenbach Air Base,46.613,7.677
Bijie Feixiong Airport,27.267,105.472
Lensk Airport,60.720,114.825
Kavalerovo Airport,44.272,135.029
Iğdır Airport,39.976,43.876
Şanlıurfa GAP Airport,37.445,38.895
Zafer Airport,39.113,30.128
Velikiye Luki Airport,56.381,30.608
Yelahanka Air Force Station,13.135,77.606
Yeltsovka Airport,55.092,83.004
Kodinsk Airport,58.479,99.093
Lake Macquarie Airport,-33.066,151.647
Henry County Airport,33.389,-84.332
Brampton Island Airport,-20.803,149.270
Alameda Naval Air Station,37.788,-122.319
Endelave Flyveplads,55.756,10.248
St. Johann In Tirol Airport,47.520,12.449
Thalmässing-Waizenhofen Airport,49.064,11.209
Cochrane Airport,49.105,-81.013
Estadual Arthur Siqueira Airport,-22.979,-46.537
Busselton Regional Airport,-33.688,115.401
Srednekolymsk Airport,67.480,153.736
Comarapa Airport,-17.913,-64.517
Inverell Airport,-29.888,151.143
Glen Innes Airport,-29.674,151.688
Ansbach-Petersdorf Airport,49.361,10.669
Immokalee Regional Airport,26.433,-81.401
Maranggo Airport,-5.764,123.916
Rancho San Simeon Airport,35.607,-121.110
Yichun Mingyueshan Airport,27.802,114.306
Dinwiddie County Airport,37.183,-77.507
Kasongo Airport,-4.532,26.617
McMurdo Station Pegasus Field,-77.963,166.524
Klatovy Airport,49.418,13.321
Sheboygan County Memorial Airport,43.769,-87.851
Fortescue - Dave Forrest Aerodrome,-22.290,119.437
Kangel Danda Airport,27.410,86.646
Bajura Airport,29.502,81.668
Chara Airport,56.913,118.269
Herning Airport,56.184,9.044
Oberschleißheim Airfield,48.239,11.561
Pinal Airpark,32.510,-111.328
Glendale Municipal Airport,33.526,-112.294
Safford Regional Airport,32.854,-109.635
Verden-Scharnhorst Airfield,52.965,9.282
Solomon Airport,-22.255,117.762
Nittenau-Bruck Airport,49.222,12.296
Kerama Airport,26.168,127.292
Americana Airport,-22.755,-47.269
Ekibastuz Airport,51.590,75.214
Adamovka,51.5,59.936
Kvarkeno,52.078,59.683
Sikeston Memorial Municipal Airport,36.898,-89.561
Tetiaroa Airport,-17.013,-149.587
Floyd Bennett Memorial Airport,43.341,-73.610
Saratoga County Airport,43.051,-73.861
Crystal River Airport,28.867,-82.571
Martin State Airport,39.325,-76.413
Lincoln Regional Karl Harder Field,38.909,-121.350
Fostoria Metropolitan Airport,41.190,-83.394
Eastern Slopes Regional Airport,43.991,-70.947
Coral Creek Airport,26.854,-82.251
Lakefront Airport,30.042,-90.028
Coeur D'Alene - Pappy Boyington Field,47.774,-116.819
Beaumont Municipal Airport,30.070,-94.215
Vermilion Regional Airport,40.199,-87.595
Coonabarabran Airport,-31.332,149.266
Space Coast Regional Airport,28.514,-80.799
Bumi Airport,-16.816,28.350
Warnervale Airport,-33.240,151.429
Bouarfa Airport,32.514,-1.983
Nyeri Airport,-0.364,36.978
Andrau Airpark,29.722,-95.588
Flying Cloud Airport,44.827,-93.457
Likoma Island Airport,-12.075,34.737
Johnson County Executive Airport,38.847,-94.737
Sigiriya Air Force Base,7.956,80.728
Neumünster Airport,54.079,9.941
Tak Airport,16.895,99.253
Barrie-Orillia (Lake Simcoe Regional Airport),44.485,-79.555
Huronia Airport,44.683,-79.928
Markham Airport,43.935,-79.262
Stanhope Municipal Airport,45.110,-78.64
Kawartha Lakes (Lindsay) Airport,44.364,-78.783
Niagara District Airport,43.191,-79.171
Edenvale Aerodrome,44.441,-79.962
Orillia Airport,44.677,-79.310
Holland Landing Airpark,44.089,-79.495
Parry Sound Area Municipal Airport,45.257,-79.829
Hanover / Saugeen Municipal Airport,44.158,-81.062
Brandywine Airport,39.990,-75.581
Manassas Regional Airport/Harry P. Davis Field,38.721,-77.515
Texas Gulf Coast Regional Airport,29.108,-95.462
Bubovice Airport,49.974,14.178
Rakkestad Astorp Airport,59.397,11.346
Bingöl Çeltiksuyu Airport,38.859,40.595
Kastamonu Airport,41.314,33.795
Elstree Airfield,51.655,-0.325
Sandtoft Airfield,53.559,-0.858
Torit Airport,4.400,32.583
Shelby County Airport,39.410,-88.845
Lüliang Airport,37.683,111.142
Daocheng Yading Airport,29.323,100.053
Gannan Xiahe Airport,34.810,102.644
Vängsö Airport,59.101,17.211
Comiso Airport,36.994,14.607
Enumclaw Airport,47.195,-122.022
Markovo Airport,64.667,170.417
Seymchan Airport,62.920,152.422
Zyryanka Airport,65.748,150.888
Susuman Airport,62.766,148.146
Ust-Maya Airport,60.356,134.434
Aldan Airport,58.602,125.408
Olyokminsk Airport,60.397,120.471
Vitim Airport,59.458,112.563
Pellworm Field,54.536,8.680
Xinyuan Nalati Airport,43.431,83.378
Port Alsworth Airport,60.201,-154.325
Fontaine Airport,47.655,7.010
Fairfield County Airport,34.315,-81.108
Obock Airport,11.967,43.266
Tadjoura Airport,11.782,42.916
Santa Cruz del Quiche Airport,15.012,-91.150
Norðfjörður Airport,65.131,-13.746
Bursa Airport,40.233,29.009
